Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
7.46775E+17,https://twitter.com/TrumanProject/status/746774585761239040,"Teach us, @joshuamarcuse! #TruCon16 https://t.co/QKKzyYbNYr",2016-06-25 18:38 +0000,830,28,0.03373494,3,0,5,4,2,1,1,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46771E+17,https://twitter.com/TrumanProject/status/746770943381475328,#TruCon16 FOMO is real. https://t.co/Ju436NYLkg,2016-06-25 18:24 +0000,531,10,0.018832392,0,1,1,1,0,3,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4677E+17,https://twitter.com/TrumanProject/status/746770263438663680,"Getting beyond traditional gender roles w/ @kwilfore, @jacqui_oneill, @bhdoherty &amp; Varina Winder. #TruCon16 https://t.co/D7Q7u1pmmD",2016-06-25 18:21 +0000,1936,72,0.037190083,8,1,7,10,4,0,7,1,0,0,0,0,0,34,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46743E+17,https://twitter.com/TrumanProject/status/746742650301255681,#TruCon16 inevitabilities. https://t.co/JBMCZ6VfMA,2016-06-25 16:31 +0000,1022,9,0.008806262,2,0,2,0,0,2,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4674E+17,https://twitter.com/TrumanProject/status/746740248747642880,Let's get to work. #TruCon16,2016-06-25 16:22 +0000,844,9,0.010663507,2,0,4,1,0,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46731E+17,https://twitter.com/TrumanProject/status/746730559431446529,It's time. #breenspiration #TruCon16 https://t.co/EQaCYYaATL,2016-06-25 15:43 +0000,1203,37,0.030756442,4,0,7,0,1,7,3,0,0,0,0,0,0,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46725E+17,https://twitter.com/TrumanProject/status/746724880213774337,The @AtlanticCouncil's @jasmineelgamal has taken the stage. #TruCon16 #StoryofSelf https://t.co/X5qCFogSXc,2016-06-25 15:20 +0000,1790,71,0.039664804,6,0,5,13,5,1,12,0,0,0,0,0,0,29,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46721E+17,https://twitter.com/TrumanProject/status/746721250827972608,Soldier/Sikh/ ER Doc @KamaljeetSKalsi has a #StoryofSelf to tell. #LetSikhsServe #TruCon16 https://t.co/TIYcwZmn4A,2016-06-25 15:06 +0000,1098,33,0.030054645,7,0,15,1,0,7,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4672E+17,https://twitter.com/TrumanProject/status/746720056818737153,_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ compliments of @KamaljeetSKalsi. #TruCon16 https://t.co/Eh4LFSn2XL,2016-06-25 15:01 +0000,1021,45,0.044074437,2,0,6,3,3,0,3,0,0,0,0,0,0,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46716E+17,https://twitter.com/TrumanProject/status/746715945025048576,.@Robcando is finding his voice. #TruCon16 #StoryofSelf https://t.co/cSMvNWPnkL,2016-06-25 14:45 +0000,920,26,0.02826087,4,0,7,4,2,1,3,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46714E+17,https://twitter.com/TrumanProject/status/746713578955149312,"#changeagent / @Picture_Motion DC President, @HeidiNel is sharing her story. #TruCon16 #StoryofSelf https://t.co/UIKes30jWK",2016-06-25 14:36 +0000,1066,40,0.037523452,6,0,10,5,0,3,4,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46709E+17,https://twitter.com/TrumanProject/status/746708504409407488,We're starting today with Truman Members' story of self - and @TJmyked is leading off. #TruCon16 #trudiversity https://t.co/06RqPBF3NU,2016-06-25 14:15 +0000,1423,40,0.028109628,5,0,13,4,0,4,8,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46707E+17,https://twitter.com/TrumanProject/status/746706591399948289,Breaking the ice on day three of  #TruCon16 https://t.co/HvsIc1x5hD,2016-06-25 14:08 +0000,784,48,0.06122449,0,0,8,4,1,1,6,0,0,0,0,0,0,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46697E+17,https://twitter.com/TrumanProject/status/746697045268889600,Looking forward to it! #TruCon16  https://t.co/823Yod6yzj,2016-06-25 13:30 +0000,725,10,0.013793103,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46685E+17,https://twitter.com/TrumanProject/status/746685434214883328,Medium roast #Breenspiration: the fuel of #TruCon16.  https://t.co/N43VYo32UO,2016-06-25 12:44 +0000,785,11,0.014012739,0,1,1,2,0,4,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4648E+17,https://twitter.com/TrumanProject/status/746480243192389632,That's a wrap for day two of #TruCon16. Thanks to everyone who made it so epic! Members --we'll see you tomorrow! https://t.co/qjUv9VmxBb,2016-06-24 23:08 +0000,778,22,0.028277635,1,0,4,3,6,2,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46466E+17,https://twitter.com/TrumanProject/status/746465920520962048,Thanks to Jake Sullivan for the inspirational words on America's role in the world. The future of _Ÿ‡º_Ÿ‡¸ _Ÿ’ª is brighter than ever! #TruCon16,2016-06-24 22:11 +0000,1060,18,0.016981132,3,2,3,2,0,3,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46463E+17,https://twitter.com/TrumanProject/status/746463336213127168,"Jake Sullivan on Trump: ""At the end of the day, this really isn't a laughing matter. The stakes are too high"" #TruCon16",2016-06-24 22:01 +0000,2280,46,0.020175439,11,6,14,8,0,2,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46462E+17,https://twitter.com/TrumanProject/status/746462470827610112,"Jake Sullivan on the Donald Trump playbook: ""Rather than consult with others; [Trump] consults with himself."" #TruCon16",2016-06-24 21:58 +0000,1231,20,0.016246954,5,1,4,3,0,4,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46461E+17,https://twitter.com/TrumanProject/status/746461379054415872,"Jake Sullivan: ""Declining powers can be just as disruptive as rising powers."" #TruCon16",2016-06-24 21:53 +0000,700,8,0.011428571,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46461E+17,https://twitter.com/TrumanProject/status/746460986253713409,"Jake Sullivan: ""Reshaping the rules of the road is a fundamental project for American foreign policy."" #TruCon16",2016-06-24 21:52 +0000,828,12,0.014492754,3,1,1,6,0,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46459E+17,https://twitter.com/TrumanProject/status/746459081649553408,"Jake Sullivan: ""As we work to enforce the #Iran deal, and fight to defeat #ISIS, we must be mindful of the context in the region."" #TruCon16",2016-06-24 21:44 +0000,789,11,0.013941698,1,0,1,1,0,1,7,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46458E+17,https://twitter.com/TrumanProject/status/746457773555191808,"Jake Sullivan: ""The next decade represents a crucial opportunity for getting American foreign policy right."" #TruCon16",2016-06-24 21:39 +0000,926,9,0.009719222,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46457E+17,https://twitter.com/TrumanProject/status/746457167377670144,"Jake Sullivan: ""For all of our flaws -- the US is still the only country that can get the job done."" #TruCon16 https://t.co/GIX2TGahZf",2016-06-24 21:37 +0000,2108,41,0.019449715,9,1,7,5,0,2,5,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46457E+17,https://twitter.com/TrumanProject/status/746456532800380935,#TruBros #TruCon16  https://t.co/pqxFThAiYD,2016-06-24 21:34 +0000,595,6,0.010084034,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46455E+17,https://twitter.com/TrumanProject/status/746455499831447552,WATCH: Jake Sullivan at #TruCon16 -- live now! https://t.co/2q6S699QS9,2016-06-24 21:30 +0000,986,36,0.036511156,4,0,3,1,13,2,13,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46454E+17,https://twitter.com/TrumanProject/status/746454278718504960,#TruCon16 is going LIVE on @cspan with @HillaryClinton foreign policy advisor Jake Sullivan. Watch here â†“ https://t.co/2q6S699QS9,2016-06-24 21:25 +0000,1048,14,0.013358779,3,0,2,0,5,3,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46447E+17,https://twitter.com/TrumanProject/status/746446643063566336,".@Jonathan_Berman: ""Technology and automation create a trail, and reduce opportunities for corruption."" #Africa #tech #TruCon16",2016-06-24 20:55 +0000,724,6,0.008287293,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46443E+17,https://twitter.com/TrumanProject/status/746443353286393856,@itsianrussell we were thrilled to have you - thanks for bringing your perspective to #TruCon16!,2016-06-24 20:42 +0000,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46443E+17,https://twitter.com/TrumanProject/status/746442619291635716,We're now talking #Africa &amp; #tech with @jongos @Rosejackson3 @Jonathan_Berman &amp; @robtashima. #TruCon16 https://t.co/hi3tPrZeKU,2016-06-24 20:39 +0000,1176,27,0.022959184,5,0,2,2,2,1,0,0,0,0,0,0,0,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4644E+17,https://twitter.com/TrumanProject/status/746439701620473856,"Political appointments: explained. Thanks, @SteptoeLLP! #TruCon16 https://t.co/71y9fOi9xY",2016-06-24 20:27 +0000,839,18,0.021454112,2,0,2,2,2,0,2,0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46429E+17,https://twitter.com/TrumanProject/status/746428946770763776,@kath_hicks Thanks for lending your voice to #TruCon16!,2016-06-24 19:45 +0000,169,4,0.023668639,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46427E+17,https://twitter.com/TrumanProject/status/746426683255889921,Real talk. #TruCon16  https://t.co/eMb1eJ8dCO,2016-06-24 19:36 +0000,731,7,0.009575923,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46425E+17,https://twitter.com/TrumanProject/status/746425411228274689,"""Current xenophobic rhetoric is extremely distressing, and a propaganda windfall for #ISIS"" #TruCon16 #refugees https://t.co/hh7aW9cTzm",2016-06-24 19:31 +0000,2790,54,0.019354839,9,2,9,9,2,1,7,0,0,0,0,0,0,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46424E+17,https://twitter.com/TrumanProject/status/746423881536253953,".@TheWilsonCenter's John Thon Majok, ""You get resilience out of tragedy."" #refugees #TruCon16 https://t.co/WQrwHfLjJS",2016-06-24 19:24 +0000,1252,11,0.008785942,2,0,3,1,1,1,2,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46423E+17,https://twitter.com/TrumanProject/status/746422657432825856,Iraqi #refugee Farah Al-Khafaji is sharing her story of heartbreak and perseverance. #TruCon16 https://t.co/ul7IJiYxma,2016-06-24 19:20 +0000,1483,37,0.024949427,6,0,5,4,1,1,15,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4642E+17,https://twitter.com/TrumanProject/status/746419937846001664,#FrontlineCivlians @_rebeccaz @Lkatzenberg @AngelicYoung @JRichmond_IR share their unique perspective at #TruCon16. https://t.co/zhrkqeLhqI,2016-06-24 19:09 +0000,1599,67,0.041901188,8,0,9,3,7,2,22,0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46418E+17,https://twitter.com/TrumanProject/status/746418298976251905,. @Lkatzenberg of @TaskandPurpose is now leading a discussion on #FrontlineCivlians at #TruCon16. https://t.co/uE3Asfw2IQ,2016-06-24 19:02 +0000,1634,84,0.051407589,5,0,2,7,5,1,49,1,0,0,0,0,0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46409E+17,https://twitter.com/TrumanProject/status/746409222955470848,".@USTreasury U/S Szubin: ""Going forward, we're going to stay closely engaged with Congress on the #Iran deal."" @TheIranDeal",2016-06-24 18:26 +0000,756,6,0.007936508,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46405E+17,https://twitter.com/TrumanProject/status/746405028513071104,".@USTreasury U/S Szubin: ""We have to be mindful of the costs and benefits of the use of [sanctions]."" #TruCon16 https://t.co/ocOonbJSP6",2016-06-24 18:10 +0000,1837,18,0.009798585,6,1,3,2,2,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46404E+17,https://twitter.com/TrumanProject/status/746403701095563264,".@USTreasury U/S Szubin:""If Iran wants these sanctions lifted, then they need to change the behavior that led to the sanctions."" #TruCon16",2016-06-24 18:04 +0000,697,4,0.005738881,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46402E+17,https://twitter.com/TrumanProject/status/746401698546126849,"Adam Szubin on #Iran ""There is no question that collective global security is advanced by this deal."" #TruCon16",2016-06-24 17:56 +0000,1533,7,0.00456621,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46401E+17,https://twitter.com/TrumanProject/status/746401082809655297,Acting U/S for Terrorism and Financial Intelligence has kicked off the afternoon session. #TruCon16 https://t.co/Ax2D2lmblM,2016-06-24 17:54 +0000,892,10,0.011210762,3,1,1,1,0,0,1,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46371E+17,https://twitter.com/TrumanProject/status/746371399107874816,"Gen. Cartwright on #Brexit: ""Global norms are clearly under assault."" #TruCon16 https://t.co/qzDH9UHGM5",2016-06-24 15:56 +0000,1430,23,0.016083916,5,0,6,2,1,1,3,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46368E+17,https://twitter.com/TrumanProject/status/746367701975703552,".@kath_hicks: ""We have to think differently about #natsec in the 21st century."" #TruCon16",2016-06-24 15:41 +0000,1444,26,0.01800554,4,0,2,7,0,2,11,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46367E+17,https://twitter.com/TrumanProject/status/746367074344271873,".@kath_hicks, Gen. Cartwright and Evelyn Farkas are now commanding our attn for today's final AM session. #TruCon16 https://t.co/cgiQF1pig3",2016-06-24 15:39 +0000,876,42,0.047945205,1,0,1,2,3,0,22,0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46366E+17,https://twitter.com/TrumanProject/status/746366301480837121,_Ÿ‘è_Ÿ‘è_Ÿ‘è https://t.co/OL6iXCYFus,2016-06-24 15:36 +0000,584,1,0.001712329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4636E+17,https://twitter.com/TrumanProject/status/746360420303241216,@BrianBWagner nothing personal - we promise.,2016-06-24 15:12 +0000,86,3,0.034883721,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46357E+17,https://twitter.com/TrumanProject/status/746357112423522304,#TruDiversity co-director @TJmyked getting in the mix at #TruCon16. https://t.co/h7SSLkhz18,2016-06-24 14:59 +0000,809,23,0.028430161,2,0,5,2,1,1,2,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46354E+17,https://twitter.com/TrumanProject/status/746354317108645889,We've opened up Q&amp;A for our second session of day2: National Security in the 2016 Election. #TruCon16 https://t.co/Heq24vcZyr,2016-06-24 14:48 +0000,940,16,0.017021277,0,0,0,0,2,0,7,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46353E+17,https://twitter.com/TrumanProject/status/746352871629787136,Effective strategies for engaging voters in #natsec issues. #TruCon16 https://t.co/gasnypNwpI,2016-06-24 14:42 +0000,726,5,0.006887052,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4635E+17,https://twitter.com/TrumanProject/status/746349752871190528,.@ConniePillich addresses the troops during #day2 of #TruCon16. https://t.co/nn4Qo2oZcL,2016-06-24 14:30 +0000,763,10,0.01310616,1,0,0,1,2,0,1,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46348E+17,https://twitter.com/TrumanProject/status/746348130963165185,".@ConniePillich ""We need to get our #veterans involved ""Thanks for the truman training shout!",2016-06-24 14:23 +0000,593,1,0.001686341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46346E+17,https://twitter.com/TrumanProject/status/746346430214864896,We are excited to welcome #veteran @ConniePillich to #TruCon16! https://t.co/97qtOjFSZW,2016-06-24 14:17 +0000,697,10,0.014347202,0,0,3,2,0,0,3,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46338E+17,https://twitter.com/TrumanProject/status/746337593361596416,".@ABlinken on inspiration ""@JohnKerry takes on daunting challenges everyday - &amp; that's what Americans do."" #TruCon16 https://t.co/4Rf5TMoN3q",2016-06-24 13:42 +0000,3161,49,0.015501424,5,1,5,5,4,2,8,0,0,0,0,0,0,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46334E+17,https://twitter.com/TrumanProject/status/746333978211262464,".@ABlinken: ""New international dynamics create additional opportunities for multinational engagement."" #TruCon16",2016-06-24 13:27 +0000,811,10,0.012330456,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46333E+17,https://twitter.com/TrumanProject/status/746332805198655488,.@ABlinken â€œ#Brexit will not change the US/UK special relationship.â€ù #TruCon16 https://t.co/NDj0op92ak,2016-06-24 13:23 +0000,1465,13,0.00887372,3,0,3,1,1,1,1,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46331E+17,https://twitter.com/TrumanProject/status/746331287645003776,Let's go! #Day2 #TruCon16 https://t.co/bHQls8UPX6,2016-06-24 13:16 +0000,761,15,0.019710907,0,0,2,1,1,3,1,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46325E+17,https://twitter.com/TrumanProject/status/746324873627181056,We're ready to go! @M_Breen on deck. #TruCon16 #Day2 https://t.co/2aqWSjhU7e,2016-06-24 12:51 +0000,766,9,0.011749347,0,0,5,0,1,1,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46321E+17,https://twitter.com/TrumanProject/status/746320646523752450,Here we go for day 2 of #TruCon16! We're just a half hour away from Deputy @StateDept Secretary @ABlinken!,2016-06-24 12:34 +0000,750,6,0.008,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4614E+17,https://twitter.com/TrumanProject/status/746139585248436224,.@M_Breen and @Denis44 talking shop at #TruCon16. https://t.co/DJZpbj1tdt,2016-06-24 00:35 +0000,930,48,0.051612903,3,0,5,2,4,0,8,0,0,0,0,0,0,26,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46138E+17,https://twitter.com/TrumanProject/status/746137721123577857,_Ÿ‘çThis is the kind of forward thinking we need. #TruCon16 #TruCon17? https://t.co/1E6UqWpw4n,2016-06-24 00:27 +0000,1013,20,0.019743337,3,1,5,4,0,0,7,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46136E+17,https://twitter.com/TrumanProject/status/746136190710071296,".@Denis44: ""No other country on earth is better equipped to lead on #climate."" #TruCon16",2016-06-24 00:21 +0000,654,5,0.00764526,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46135E+17,https://twitter.com/TrumanProject/status/746134565341765632,".@WhiteHouse Chief of Staff @Denis44 is in the house at #TruCon16. You could say we're fired up. https://t.co/Yrmv4tk6VJ",2016-06-24 00:15 +0000,1552,46,0.029639175,9,0,13,4,1,2,4,0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46125E+17,https://twitter.com/TrumanProject/status/746125175691874304,"Thanks for stopping by, @SECARMY. What a way to start #TruCon16! https://t.co/VrLx0uGSLO",2016-06-23 23:37 +0000,1572,43,0.02735369,4,0,10,3,0,1,5,0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46124E+17,https://twitter.com/TrumanProject/status/746123602827812864,".@SECARMY: ""Our armed forces should represent the pluralism and diversity of our great country."" Well said!#TruCon16 #trudiversity",2016-06-23 23:31 +0000,933,12,0.012861736,4,0,5,1,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46122E+17,https://twitter.com/TrumanProject/status/746122455249457152,".@SECARMY with @M_Breen: ""We could not fight these wars without civilians essentially on the frontlines."" #FrontlineCivilians #TruCon16",2016-06-23 23:27 +0000,761,14,0.018396846,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46122E+17,https://twitter.com/TrumanProject/status/746121956685119488,".@SECARMY: ""We are under-resourcing our civilians."" #TruCon16 #FrontlineCivilians",2016-06-23 23:25 +0000,636,4,0.006289308,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46122E+17,https://twitter.com/TrumanProject/status/746121513099632642,"Welcome to #Trucon16, @SECARMY! https://t.co/j58iH4TCQj",2016-06-23 23:23 +0000,666,20,0.03003003,2,0,5,2,0,1,3,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46118E+17,https://twitter.com/TrumanProject/status/746118368248406016,Opening ceremony about to get started at #TruCon16! https://t.co/ayKopV7KN5,2016-06-23 23:10 +0000,1291,39,0.03020914,3,0,3,2,4,0,2,0,0,0,0,0,0,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46108E+17,https://twitter.com/TrumanProject/status/746107760153067525,These guys look like they belong. #TruCon16 https://t.co/LIi5Jb62CX,2016-06-23 22:28 +0000,897,68,0.07580825,1,0,5,1,2,0,10,0,0,0,0,0,0,49,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46083E+17,https://twitter.com/TrumanProject/status/746082814290989056,"More field trips!The Asia Expert group is on Capitol Hill for a briefing on policies in the region. #TruCon16 https://t.co/poyjoRXuAn",2016-06-23 20:49 +0000,1031,25,0.024248303,1,1,3,1,3,2,4,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4608E+17,https://twitter.com/TrumanProject/status/746080149590908928,"Who's up for a field trip?Trumanites dropped by @generalelectric to get a jump start on #TruCon16. https://t.co/F41pfD8XVz",2016-06-23 20:39 +0000,946,22,0.023255814,0,0,0,0,0,2,5,0,0,0,0,0,0,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46025E+17,https://twitter.com/TrumanProject/status/746025272659451905,Tracking the situation in #Venezuela? Follow @CaitlinHowarth for critical information and updates. #franciscolibre #gabriellibre,2016-06-23 17:01 +0000,847,7,0.008264463,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.46018E+17,https://twitter.com/TrumanProject/status/746017561461010432,"It's official: the #TruCon16 app has launched! iOS: https://t.co/bxue85oefJAndroid: https://t.co/qIxqBUI89b",2016-06-23 16:30 +0000,1403,65,0.046329294,4,0,9,1,30,15,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.45968E+17,https://twitter.com/TrumanProject/status/745968221250064384,Urgent request from @CaitlinHowarth https://t.co/iqoDLTgwAP,2016-06-23 13:14 +0000,722,5,0.006925208,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.45655E+17,https://twitter.com/TrumanProject/status/745655213151838209,"All #FrontlineCivilians have a story. Today, @M_Breen shared one of those stories at @USIP. Watch â†“ https://t.co/k4QT9ZI91D",2016-06-22 16:30 +0000,1123,12,0.010685663,4,0,1,1,2,1,1,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.45367E+17,https://twitter.com/TrumanProject/status/745367030669381632,Last chance to check out @M_Breen / @_rebeccaz / @hhigginbottom talking #FrontlineCivilians tomorrow @USIP. RSVP â†’ https://t.co/AwSBkuPhGL,2016-06-21 21:25 +0000,2726,23,0.008437271,4,0,6,2,4,1,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.44968E+17,https://twitter.com/TrumanProject/status/744968194423545856,NEXT WEEK: Join Truman Political Partner @k8gould &amp; @WomensAction for a discussion on the #Iran deal. (h/t @enfein) https://t.co/jmiiG4nIPb,2016-06-20 19:00 +0000,1460,12,0.008219178,5,0,2,2,2,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
